c1ncnn1,c1ccc2ncccc2c1,c1cnccc[nH]cccnccc[nH]c1,c1ccoc1,c1c[n+]cn1,C1=Cc2cccn2[Ni]<-N1,C1=Ccnc1,c1nncs1,c1cc[n+]cc1,C1=Cc2cccn2[Co]<-N1,c1ccsc1,c1ccccc1,c1ccc2c(c1)c1ccccc1c1ccccc21,c1ccc2ccccc2c1,c1c[nH]cn1,c1cc[nH]c1,c1ccc2[nH]ccc2c1,c1ccc2nc3ccccc3nc2c1,c1ccncc1,C1=Cc2cccn2[Fe]<-N1,c1cnc2c(c1)ccc1cccnc12,c1ncc2[nH]cnc2n1,c1ccnc1,c1nc[nH]n1,c1ccc2[s+]c3ccccc3nc2c1,c1c[n+]c2c(c1)ccc1ccc[n+]c12,c1ncc2ncnc2n1,Alkene,Alkyne,Allene,Alkylchloride,Alkylfluoride,Alkylbromide,Alkyliodide,Alcohol,Dialkylether,Alkylarylether,Diarylether,Diarylthioether,Oxonium,Primary_aliph_amine,Secondary_aliph_amine,Tertiary_aliph_amine,Quaternary_aliph_ammonium,Primary_arom_amine,Secondary_arom_amine,Tertiary_arom_amine,Quaternary_arom_ammonium,Ammonium,Alkylthiol,Dialkylthioether,Alkylarylthioether,Disulfide,1comma2-Aminoalcohol,1comma2-Diol,1comma1-Diol,Hydroperoxide,Peroxo,Organometallic_compounds,Aldehyde,Ketone,Thioaldehyde,Thioketone,Imine,Immonium,Oxime,Oximether,Acetal,Hemiacetal,Aminal,Hemiaminal,Thioacetal,Thiohemiacetal,Chloroalkene,Fluoroalkene,Bromoalkene,Iodoalkene,Enol,Enamine,Acylhalide,Carboxylic_acid,Carboxylic_ester,Lactone,Carboxylic_anhydride,Thioacetate,Ethanethioic,Amide,Lactam,Alpha_aminoacid,Alpha_hydroxyacid,Ketene,Nitrile,Isonitrile,Urea,Thiourea,Guanidine,Isocyanate,Cyanate,Isothiocyanate,Thiocyanate,Phenol,1comma2-Diphenol,Arylchloride,Arylfluoride,Arylbromide,Aryliodide,Arylthiol,Iminoarene,Oxoarene,Thioarene,Nitrite,Thionitrite,Nitrate,Nitro,Diazo,Azide,Hydrazine,Hydrazone,Sulfon,Sulfoxide,Sulfuric_derivative,Sulfonic_derivative,Sulfinic_derivative,Sulfenic_derivative,Phosphine,Phosphine_oxide,Phosphonium,Phosphonic_acid_derivative,Phosphoric_acid_derivative,Phosphinic_acid_derivative,Phosphonous_derivatives,Phosphinous_derivatives,Quart_silane,Non-quart_silane,Silylmonohalide,Silicic_acid_derivative,Trialkylborane,Boric_acid_derivatives,Sugar_pattern_combi,Num of Conju-Stru (MFF-Conju),Num of Conju-All-Atoms (MFF-Conju),Atom Num Conju-All Ratio (MFF-Conju),AtomWt Conju-All Ratio (MFF-Conju),Full-Mol Wiener Index (MFF-Conju),Individual Conju-Atom Number (MFF-Conju),Conju-Part-Wt (MFF-Conju),Conju-AtomicWt (MFF-Conju),Max Conju-Distance (MFF-Conju),Conju-Branch Index (MFF-Conju),Conju-Stru Wiener Index (MFF-Conju),Conju-Stru-VSA (MFF-Conju),Conju-PEOE-Charge-MaxMinDisRatio (MFF-Conju),Conju-Atomic-LogP-Sum (MFF-Conju),Conju-Atomic-LogP-AtomicMean (MFF-Conju),Conju-Atomic-LogP-Maximum (MFF-Conju),Conju-Atomic-LogP-Minimum (MFF-Conju),Conju-Atomic-LogP-Delta (MFF-Conju),Conju-Atomic-LogP-STD (MFF-Conju),Conju-Atomic-LogP-MaxMinDisRatio (MFF-Conju),Conju-Atomic-LogP-CONJUMAX (MFF-Conju),Conju-Atomic-MR-Sum (MFF-Conju),Conju-Atomic-MR-AtomicMean (MFF-Conju),Conju-Atomic-MR-Maximum (MFF-Conju),Conju-Atomic-MR-Minimum (MFF-Conju),Conju-Atomic-MR-Delta (MFF-Conju),Conju-Atomic-MR-STD (MFF-Conju),Conju-Atomic-MR-MaxMinDisRatio (MFF-Conju),Conju-Atomic-MR-CONJUMAX (MFF-Conju),Max Distance,Branch Index,Stru-VSA,Atomic-LogP-Sum,Atomic-LogP-AtomicMean,Atomic-LogP-Maximum,Atomic-LogP-Minimum,Atomic-LogP-Delta,Atomic-LogP-STD,Atomic-MR-Sum,Atomic-MR-AtomicMean,Atomic-MR-Maximum,Atomic-MR-Minimum,Atomic-MR-Delta,Atomic-MR-STD,typical voltage (V vs RHE),typical current density(mA/cm2),delta_current density ratio,Is Voltage reliable,Is current density reliable,typical pH,typicalelectrolyte,Is_constant_current,cell type,IsPolymerized,smiles,values
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,48,0.461538462,0.806061192,3.288359788,12,150.116,0.509666667,7,0,1.53030303,174.6644087,0.571428571,1.3931,0.116091667,2.13,-0.4458,2.5758,0.27661019,0.571428571,1.3931,39.373,3.281083333,25.548,1.182,24.366,0.695135773,0.571428571,39.373,21,0.095238095,428.9181456,5.3312,0.102523077,2.13,-0.4458,2.5758,0.198993661,114.486,2.201653846,25.548,1.057,24.491,1.17442087,-0.83,0.164352856,-0.67264574,1,1,1,3,0,0,0,COC1=CC=C(N2C=CC(C3C=CN(C4=CC=C(OC)C=C4)C=C3)C=C2)C=C1.COC1=CC=C(N2C(C3C=CC=CN3C4=CC=C(OC)C=C4)C=CC=C2)C=C1,46.3
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,48,0.4,0.743307055,3.495402299,12,148.124,0.343666667,7,0,1.53030303,164.3021542,0.571428571,1.285,0.107083333,2.0482,-0.4458,2.494,0.271229131,0.571428571,1.285,41.224,3.435333333,25.762,2.819,22.943,0.366400813,0.571428571,41.224,21,0.238095238,469.0146504,5.446,0.090766667,2.0482,-0.4458,2.494,0.189998846,130.036,2.167266667,25.762,1.057,24.705,1.156922266,-0.83,0.127104798,-0.69955157,1,1,1,3,0,0,0,CN(C)C1=CC=C(N2C=CC(C3C=CN(C4=CC=C(N(C)C)C=C4)C=C3)C=C2)C=C1.CN(C)C1=CC=C(N2C(C3C=CC=CN3C4=CC=C(N(C)C)C=C4)C=CC=C2)C=C1,53.7
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,44,0.323529412,0.631685789,3.66733871,11,134.117,0.192454545,6,0,1.418181818,161.6066677,0.666666667,1.4049,0.127718182,1.7223,-0.4458,2.1681,0.201665893,0.666666667,1.4049,37.847,3.440636364,25.204,2.819,22.385,0.275885771,0.666666667,37.847,21,0.380952381,511.8973902,7.909,0.116308824,1.7223,-0.4458,2.1681,0.122572404,138.782,2.040911765,25.204,1.057,24.147,1.096718001,-0.83,0.146128036,-0.686098655,1,1,1,3,0,0,0,CC(C)(C)C1=CC=C(N2C=CC(C3C=CN(C4=CC=C(C(C)(C)C)C=C4)C=C3)C=C2)C=C1.CC(C)(C)C1=CC=C(N2C(C3C=CC=CN3C4=CC=C(C(C)(C)C)C=C4)C=CC=C2)C=C1,11.8
0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,68,0.485714286,0.837009252,3.114509246,17,206.183,0.128411765,11,0,2.205882353,246.3307092,0.363636364,2.4403,0.143547059,1.7223,-0.4458,2.1681,0.165495314,0.363636364,2.4403,58.898,3.464588235,25.544,2.819,22.725,0.308232735,0.727272727,58.898,19,0.105263158,567.2773855,8.57444,0.122492,1.7223,-0.4458,2.1681,0.119961202,160.116,2.287371429,25.544,1.057,24.487,1.158092794,-0.83,0.041392685,-0.753363229,1,1,1,3,0,0,0,CC1=CC=C(N2C=CC(C3(C4=CC=CC=C4)C=CN(C5=CC=C(C)C=C5)C=C3)(C6=CC=CC=C6)C=C2)C=C1.CC1=CC=C(N2C(C3C=C(C4=CC=CC=C4)C=CN3C5=CC=C(C)C=C5)C=C(C6=CC=CC=C6)C=C2)C=C1,50.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,0.208333333,0.45552717,2.594736842,5,62.051,0.4102,3,0.333333333,0.9,78.16910841,0.333333333,0.3017,0.06034,0.5562,-0.3187,0.8749,0.18952,1.333333333,0.3017,15.891,3.1782,10.979,1.839,9.14,0.6696,1,15.891,17,0.117647059,343.306962,4.505,0.093854167,0.2375,-0.3187,0.5562,0.112156866,86.768,1.807666667,10.979,1.057,9.922,0.963020364,-0.83,0.521138084,-0.255605381,1,1,1,3,0,0,0,CCCCN1C=CC(C2C=CN(CCCC)C=C2)C=C1.CCCCN1C(C2C=CC=CN2CCCC)C=CC=C1,-15.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,0.416666667,0.774572463,1.5,5,62.051,0.4102,3,0.333333333,0.9,93.0555452,1.333333333,-0.0892,-0.01784,0.5562,-0.7096,1.2658,0.34588,1.333333333,-0.0892,16.225,3.245,12.2757,2.173,10.1027,0.536,1,16.225,9,0,194.0750278,1.48,0.061666667,0.2142,-0.7096,0.9238,0.237284904,49.8114,2.075475,12.2757,0.9627,11.313,1.111604418,-0.83,0.797959644,0.408071749,1,1,1,3,0,0,0,C1(C2C=CNC=C2)C=CNC=C1.C1(C2C=CC=CN2)NC=CC=C1,-20.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,44,0.523809524,0.865880811,2.804347826,11,136.113,0.373909091,7,0.857142857,1.527272727,174.7777949,0.571428571,0.945,0.085909091,1.2624,-0.4458,1.7082,0.239701111,0.571428571,0.945,36.54,3.321818182,23.897,2.202,21.695,0.448380281,0.428571429,36.54,15,1.4,357.5195272,4.104,0.097714286,1.2624,-0.4458,1.7082,0.1757783,96.972,2.308857143,23.897,1.057,22.84,1.146801194,-0.83,0.469822016,-0.338565022,1,1,1,3,0,0,0,C1(N2C=CC(C3C=CN(C4=CC=NC=C4)C=C3)C=C2)=CC=NC=C1.C1(N2C(C3C=CC=CN3C4=CC=NC=C4)C=CC=C2)=CC=NC=C1,-22.4
0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,44,0.392857143,0.730776665,2.314814815,11,136.113,0.373909091,7,0,1.472727273,145.8625761,1,0.06,0.005454545,0.5421,-1.119,1.6611,0.383019806,0.857142857,0.06,33.592,3.053818182,21.137,0,21.137,1.110187275,0.428571429,33.592,13,0.153846154,431.2778395,2.457,0.043875,0.2375,-1.119,1.3565,0.253402083,110.678,1.976392857,21.137,0,21.137,1.137856517,-0.83,-0.013228266,-0.782511211,1,1,1,3,0,0,0,CN1C=CC(C2(C3=CC=[N+](C)C=C3)C=CN(C)C=C2)(C4=CC=[N+](C)C=C4)C=C1.CN1C(C2C=C(C3=CC=[N+](C)C=C3)C=CN2C)C=C(C4=CC=[N+](C)C=C4)C=C1,-19.2
0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,92,0.547619048,0.90285116,3.670212766,23,280.245,0.184565217,15,0,2.845849802,342.5105683,0.466666667,2.2471,0.0977,1.8674,-1.119,2.9864,0.296985642,0.8,2.2471,76.043,3.306217391,26.102,0,26.102,0.760388628,0.8,76.043,19,0,692.9850739,8.511,0.101321429,1.8674,-1.119,2.9864,0.221091021,193.706,2.30602381,26.102,0,26.102,1.214222826,-0.83,0.605305046,-0.096412556,1,1,1,3,0,0,0,C1(N2C=CC(C3(C4=CC=[N+](C5=CC=CC=C5)C=C4)C=CN(C6=CC=CC=C6)C=C3)(C7=CC=[N+](C8=CC=CC=C8)C=C7)C=C2)=CC=CC=C1.C1(N2C(C3C=C(C4=CC=[N+](C5=CC=CC=C5)C=C4)C=CN3C6=CC=CC=C6)C=C(C7=CC=[N+](C8=CC=CC=C8)C=C7)C=C2)=CC=CC=C1,-18.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0.421052632,0.767277995,2.912517781,16,218.22,1.63875,8,0.25,1.720833333,191.1691374,1.125,2.4626,0.1539125,4.0922,-0.4458,4.538,0.299825067,1.125,2.4626,60.149,3.7593125,60.853,2.202,58.651,0.979788288,0.5,60.149,12,0.416666667,322.7578873,3.8626,0.101647368,4.0922,-0.4458,4.538,0.221400681,90.187,2.373342105,60.853,1.057,59.796,1.431419635,-0.83,0.808885867,0.443946188,1,1,1,3,0,0,1,CN(C)C1=CC2=[S+]C3=C(N=C2C=C1)C=CC(N(C)C)=C3,-22.33
0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0.354166667,0.681559692,3.111258865,17,208.179,0.245823529,10,0,1.996323529,171.0408704,0.3,1.0224,0.060141176,1.2415,-1.119,2.3605,0.318889297,0.6,1.0224,54.514,3.206705882,23.245,0,23.245,0.873022388,0.6,54.514,14,0.142857143,370.9969596,4.60452,0.0959275,1.2415,-1.119,2.3605,0.192007571,95.723,1.994229167,23.245,0,23.245,1.129459905,-0.83,0.62324929,-0.058295964,1,1,1,3,0,0,1,CC(C=C1C)=CC(C)=C1N2C=[N+](C3=C(C)C=C(C)C=C3C)C=C2,-22.39
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.3,0.586262938,1.277777778,3,44.009,2.669666667,2,0,0.666666667,59.2969552,0.5,-0.7202,-0.240066667,-0.1526,-0.4222,0.2696,0.062011092,1.5,-0.7202,5.8308,1.9436,7.6358,0,7.6358,2.192103446,1.5,5.8308,5,0.2,110.6337208,-0.9703,-0.09703,0.298,-1.019,1.317,0.371602269,16.6902,1.66902,7.6358,0,7.6358,1.33918544,-1.3,1.041392685,-0.153846154,1,1,1,3,0,0,0,NCC(O)=O,16.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.136363636,0.33549838,1.826839827,3,44.009,2.669666667,2,0,0.666666667,59.2969552,0.5,-0.7202,-0.240066667,-0.1526,-0.4222,0.2696,0.062011092,1.5,-0.7202,5.8308,1.9436,7.6358,0,7.6358,2.192103446,1.5,5.8308,7,0.857142857,186.1073427,0.4444,0.0202,0.298,-1.019,1.317,0.273864099,35.0662,1.593918182,7.6358,0,7.6358,1.03198089,-1.3,1,0,1,0,1,3,0,0,0,NC(CC(C)C)C(O)=O,1.5
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0.391304348,0.702667199,1.988142292,6,72.066,0.011,3,0.666666667,0.9,98.75282347,1,0.9265,0.154416667,1.5415,0.136,1.4055,0.008236184,1.333333333,0.9265,20.259,3.3765,25.544,3.35,22.194,0.059255801,1.333333333,20.259,9,0,213.7973403,0.641,0.027869565,1.5415,-1.019,2.5605,0.271447861,45.7572,1.989443478,25.544,0,25.544,1.250350593,-1.3,1,0,1,0,1,3,0,0,0,NC(CC1=CC=CC=C1)C(O)=O,9.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0.269230769,0.562794195,2.278461538,4,54.032,1.508,2,1,0.75,86.92943952,0.5,-2.1327,-0.533175,0.1836,-1.2759,1.4595,0.512537688,1.5,-2.1327,11.959,2.98975,15.8098,2.262,13.5478,1.166629842,1.5,11.959,10,0.3,239.2819399,-1.5481,-0.059542308,0.298,-1.2759,1.5739,0.387968192,45.522,1.750846154,15.8098,0,15.8098,1.185955401,-1.3,1,0,1,0,1,3,0,0,0,NC(CCC/N=C(N)\N)C(O)=O,5.8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.230769231,0.493961434,1.41025641,3,44.009,2.669666667,2,0,0.666666667,59.2969552,0.5,-0.7202,-0.240066667,-0.1526,-0.4222,0.2696,0.062011092,1.5,-0.7202,5.8308,1.9436,7.6358,0,7.6358,2.192103446,1.5,5.8308,5,1,129.5021262,-0.5818,-0.044753846,0.298,-1.019,1.317,0.339758902,21.2852,1.637323077,7.6358,0,7.6358,1.219033787,-1.3,1,0,1,0,1,3,0,0,0,NC(C)C(O)=O,6.5
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0.416666667,0.728921414,2.070652174,7,88.065,0.580714286,4,0,1,111.7382936,1,1.0228,0.146114286,1.8041,-0.2893,2.0934,0.223074916,1,1.0228,21.5858,3.083685714,24.99,0.8238,24.1662,0.938350631,1,21.5858,10,0,226.7828105,0.3466,0.014441667,1.8041,-1.019,2.8231,0.297099339,47.422,1.975916667,24.99,0,24.99,1.265201504,-1.3,1,0,1,0,1,3,0,0,0,NC(CC1=CC=C(O)C=C1)C(O)=O,3.1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0.6,0.950476159,1.571428571,9,116.075,0.897222222,5,0.4,1.222222222,158.0497787,0.2,0.4718,0.052422222,1.5415,-0.2893,1.8308,0.180318556,1.2,0.4718,26.3113,2.923477778,25.544,0.2215,25.3225,1.386555999,1.2,26.3113,7,0,158.0497787,1.3848,0.09232,1.5415,-0.2893,1.8308,0.153616428,33.4013,2.226753333,25.544,0.2215,25.3225,1.383019705,-1.3,1,0,1,0,1,3,0,0,0,O=C(C1=CC=CC=C1)O,-1.9
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0.642857143,0.959061335,1.472527473,9,118.071,1.119,5,0.4,1.222222222,157.8851792,1.2,0.9798,0.108866667,1.8674,-0.3396,2.207,0.19698696,1,0.9798,27.8114,3.090155556,26.102,0.2604,25.8416,1.024837274,1,27.8114,6,0.333333333,157.8851792,1.5948,0.113914286,1.8674,-0.3396,2.207,0.158086056,33.0964,2.364028571,26.102,0.2604,25.8416,1.274463051,-1.3,1,0,1,0,1,3,0,0,0,O=[N+](C1=CC=CC=C1)[O-],-7.9
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0.666666667,0.961270988,1.981884058,16,200.152,0.5095,7,0.142857143,1.575,232.2981795,0.142857143,1.478,0.092375,1.3964,-0.2783,1.6747,0.140937315,0.714285714,1.478,51.293,3.2058125,24.646,0.2215,24.4245,1.245863304,0.857142857,51.293,9,0.111111111,232.2981795,2.462,0.102583333,1.3964,-0.2783,1.6747,0.115976886,59.749,2.489541667,24.646,0.2215,24.4245,1.435573542,-1.3,1,0,1,0,1,3,0,0,0,O=C(C1=C2C=CC=C1)C3=C(C=CC=C3)C2=O,-9
